project_id,project_ref,gsp,licence_area,technology,mw_installed,mw_export,phase,queue_position,queue_pct,gsp_total_mw,gsp_project_count,firm_date,firm_date,acceptance_date,protections,gsp_fault_constrained,spv_name,spv_postcode,spv_lat,spv_lon,spv_address,spv_county,ecr_flexible,ecr_target_energisation,ecr_mpan,ecr_match_score,ecr_match_type,location_source,ch_company_number,ch_status,ch_incorporated,ch_last_filing,ch_has_charges,ch_charge_count,ch_match_name,ch_match_score,ch_dormant,repd_ref,repd_planning_status,repd_lpa,repd_operator,repd_county,repd_region,repd_postcode,repd_date_refused,repd_date_granted,repd_date_operational,repd_date_construction,repd_match_score,tier,tier_reasons,acq_signal,acq_rationale,last_updated,NESO Countersign Date,Customer Acceptance Date,Obtain Min Info Date,gate_outcome
442,G2-0442,IRON ACTON 132kV S STN,West Midlands,Solar,22.0,22,2.0,1217,0.9523809523809523,,,06/12/2036,,21/10/2022,,, res development company 26 limited,GL12 8AJ,51.61351,-2.43634,-,data not available,data not available,2026-08-18 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,06976253,active,2009-07-29,2025-07-29,False,0,26 IFIELD ROAD RESIDENTS COMPANY LIMITED,62.2,False,"repd_ref    C2799
repd_ref     2158
repd_ref      NaN
Name: 1745, dtype: object",Operational,Shropshire,Elgin Energy EsCo,Shropshire,West Midlands,SY1 4LL,,,2015-03-31 00:00:00,2015-01-01 00:00:00,100.0,AMBER,planning:operational(2015-03-31)|spv:active,LOW,"AMBER, pre-FID, back-of-queue at IRON ACTON 132kV S STN. Watch for dormancy or planning expiry — either would re-score to RED and create an opportunity.",2026-05-07T19:15:52,26/10/2022,10/01/2022,20/09/2021,Gate 2
443,G2-0443,LEA MARSTON 132kV S STN,West Midlands,Solar,49.9,49.9,2.0,1218,0.9,,,30/06/2033,30/04/2027,10/11/2022,,, eeb47 limited,B79 0AQ,52.67514,-1.64353,Land West Of Thorpe Constantin,data not available,data not available,2026-08-18 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,12169058,active,2019-08-22,2025-08-21,True,1,EEB47 LIMITED,100.0,False,"repd_ref    C3224
repd_ref     1980
repd_ref      NaN
Name: 1575, dtype: object",Planning Permission Expired,Wychavon,Solar Planning,Hereford and Worcester,West Midlands,WR8 9ES,,,,,100.0,AMBER,planning:Planning Permission Expired|spv:active|charges:1registered,LOW,"AMBER tier, mixed signals. No near-term acquisition trigger. Continue monitoring.",2026-05-07T19:15:52,15/11/2022,23/03/2022,19/10/2021,Gate 2
444,G2-0444,RATCLIFFE ON SOAR 132kV S STN,East Midlands,Solar,40.0,85,2.0,1219,1.0,,,30/10/2033,,01/12/2022,,,Renewable connections,LE14 3PP,52.7764,-1.03,Old Hall Farm,Leicestershire,data not available,2028-11-03 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,OC428894,dissolved,2019-09-13,2021-03-16,False,0,RENEWABLE CONNECTIONS LLP,91.3,True,"repd_ref    AA692
repd_ref     1585
repd_ref      NaN
Name: 1274, dtype: object",Operational,Charnwood,Foresight Solar Fund,Leicestershire,East Midlands,LE12 5SN,,,2013-03-28 00:00:00,2013-02-01 00:00:00,100.0,RED,planning:operational(2013-03-28)|spv:dissolved|spv:dormant>18mo|dormant+backqueue,LOW,"RED tier, back of queue, weak remaining signals. Limited residual value for acquisition. Monitor for formal queue removal via CMP470.",2026-05-07T19:15:52,06/12/2022,14/02/2022,20/12/2021,Gate 2
445,G2-0445,Cellarhead 132kV,West Midlands,Solar,30.3,30.3,2.0,1220,0.8571428571428571,,,01/11/2033,,01/12/2022,,TRUE, scottishpower renewables (uk) ltd,ST20 0RQ,52.86293,-2.37663,Adbaston,Staffordshire,data not available,2030-01-01 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,NI028425,active,1994-04-28,2026-03-09,True,4,SCOTTISHPOWER RENEWABLES (UK) LIMITED,94.3,False,"repd_ref     NaN
repd_ref    9001
repd_ref     NaN
Name: 6478, dtype: object",Abandoned,"Herefordshire, County of",Ersun Westhide SPV Limited,Hereford and Worcester,West Midlands,HR1,,,,,100.0,RED,planning:Abandoned|spv:active|charges:4registered,MEDIUM,"Planning refused, SPV still active, but back-of-queue at Cellarhead 132kV. Limited grid-export value at this queue position. Could suit a behind-the-meter data centre structure (Path C) if local demand exists. 30 MW.",2026-05-07T19:15:52,06/12/2022,16/02/2022,01/09/2021,Gate 2
446,G2-0446,PORT HAM 132kV S STN,West Midlands,Solar,40.0,40,2.0,1221,0.8518518518518519,,,17/11/2033,29/09/2026,13/12/2022,,, eeb41 limited,GL18 1JX,51.90614,-2.40247,data not available,data not available,data not available,2026-09-21 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,12170037,active,2019-08-22,2025-08-21,True,1,EEB41 LIMITED,100.0,False,"repd_ref     NaN
repd_ref    9001
repd_ref     NaN
Name: 6478, dtype: object",Abandoned,"Herefordshire, County of",Ersun Westhide SPV Limited,Hereford and Worcester,West Midlands,HR1,,,,,100.0,RED,planning:Abandoned|spv:active|charges:1registered,MEDIUM,"Planning refused, SPV still active, but back-of-queue at PORT HAM 132kV S STN. Limited grid-export value at this queue position. Could suit a behind-the-meter data centre structure (Path C) if local demand exists. 40 MW.",2026-05-07T19:15:52,13/12/2022,21/03/2022,28/10/2021,Gate 2
447,G2-0447,PORT HAM 132kV S STN,West Midlands,Solar,49.5,49.5,2.0,1222,0.8888888888888888,,,17/11/2033,30/09/2026,13/12/2022,,, jbm solar projects 7 ltd,GL2 7PN,51.778,-2.33638,Whitminster,data not available,data not available,2026-09-02 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,11761895,active,2019-01-11,2026-01-10,False,0,JBM SOLAR PROJECTS 7 LTD,100.0,False,"repd_ref    C3224
repd_ref     1980
repd_ref      NaN
Name: 1575, dtype: object",Planning Permission Expired,Wychavon,Solar Planning,Hereford and Worcester,West Midlands,WR8 9ES,,,,,100.0,AMBER,planning:Planning Permission Expired|spv:active,LOW,"AMBER, pre-FID, back-of-queue at PORT HAM 132kV S STN. Watch for dormancy or planning expiry — either would re-score to RED and create an opportunity.",2026-05-07T19:15:52,13/12/2022,03/05/2022,16/11/2021,Gate 2
448,G2-0448,Alverdiscott S.G.P.,South West,Solar,15.0,15,2.0,1223,0.8,,,06/06/2033,31/10/2026,05/01/2023,,TRUE,Exagen,EX33 2LQ,51.10386,-4.14992,Lower Park Road,data not available,data not available,2026-12-09 00:00:00,data not applicable,100.0,gsp+mw+tech,ecr,,no_confident_match,,,False,0,,0.0,,"repd_ref    C0435
repd_ref     1628
repd_ref      NaN
Name: 1314, dtype: object",Planning Permission Expired,Cornwall,Caledon Partners (Smarter Energy Solutions Ltd),Cornwall,South West,TR8 5AZ,,,,,100.0,AMBER,planning:Planning Permission Expired|ch:no_confident_match,LOW,"AMBER, pre-FID, back-of-queue at Alverdiscott S.G.P.. Watch for dormancy or planning expiry — either would re-score to RED and create an opportunity.",2026-05-07T19:15:52,05/01/2023,20/05/2022,25/11/2021,Gate 2
449,G2-0449,Indian Queens S.G.P.,South West,Wind,25.0,25,2.0,1224,0.7368421052631579,,,06/12/2036,01/01/2026,05/01/2023,,,Evans energy ltd,DATA NOT AVAILABLE,50.40801,-4.94986,data not available,data not available,data not available,2026-11-17 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),gsp,04379385,active,2002-02-22,2026-03-08,False,0,EVANS ENERGY LIMITED,88.9,False,"repd_ref    N00155W
repd_ref       3175
repd_ref        NaN
Name: 2497, dtype: object",Planning Permission Refused,Dorset,Lower Winterbourne Wind Farm Ltd,Dorset,South West,,2004-10-26 00:00:00,,,,100.0,RED,planning:refused(2004-10-26)|spv:active,MEDIUM,"Planning refused, SPV still active, but back-of-queue at Indian Queens S.G.P.. Limited grid-export value at this queue position. Could suit a behind-the-meter data centre structure (Path C) if local demand exists. 25 MW.",2026-05-07T19:15:52,05/01/2023,25/01/2022,24/09/2021,Gate 2
450,G2-0450,ENDERBY 132kV S STN,East Midlands,Solar,19.1,18,2.0,1225,0.75,,,31/10/2032,,01/01/2023,,, heath road energy centre limited,LE67 1DF,52.65596,-1.33531,Heath Road,Leicestershire,data not available,2027-03-01 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,13737517,active,2021-11-11,2025-11-10,True,1,HEATH ROAD ENERGY CENTRE LIMITED,100.0,False,"repd_ref    C2771
repd_ref     1313
repd_ref      NaN
Name: 1075, dtype: object",Abandoned,Bassetlaw,Kinetica Solar,Nottinghamshire,East Midlands,,,,,,100.0,RED,planning:Abandoned|spv:active|charges:1registered,MEDIUM,"Planning refused, SPV still active, but back-of-queue at ENDERBY 132kV S STN. Limited grid-export value at this queue position. Could suit a behind-the-meter data centre structure (Path C) if local demand exists. 19 MW.",2026-05-07T19:15:52,06/01/2023,21/12/2021,12/08/2021,Gate 2
451,G2-0451,GRENDON 132kV S STN,East Midlands,Solar,49.9,49.9,2.0,1226,0.7777777777777778,,,30/10/2034,,20/09/2023,,,Econergy international ltd,LE15 8AH,52.68365,-0.65243,Exton,Rutland,data not available,2026-09-01 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,12669318,active,2020-06-13,2025-07-14,True,25,ECONERGY INTERNATIONAL LIMITED,92.9,False,"repd_ref    C3242
repd_ref     2199
repd_ref      NaN
Name: 1782, dtype: object",Planning Permission Expired,North Kesteven,Hazel Capital LLP,Lincolnshire,East Midlands,LN4 3PQ,,,,,100.0,AMBER,planning:Planning Permission Expired|spv:active|charges:25registered,LOW,"AMBER tier, mixed signals. No near-term acquisition trigger. Continue monitoring.",2026-05-07T19:15:52,09/01/2023,15/07/2022,23/03/2022,Gate 2
452,G2-0452,GRENDON 132kV S STN,East Midlands,Solar,75.9,75.9,2.0,1227,0.8148148148148148,,,30/10/2034,,20/09/2023,,, abei energy green i i limited,NN10 9LN,52.27346,-0.60193,Podington Road,data not available,data not available,2027-03-01 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,13619683,active,2021-09-14,2025-09-13,False,0,ABEI ENERGY GREEN II LIMITED,98.2,False,"repd_ref      NaN
repd_ref    12117
repd_ref    12118
Name: 8228, dtype: object",Under Construction,South Holland,AGR Solar 2 Limited,Lincolnshire,East Midlands,PE20 3BN,,,,,100.0,AMBER,planning:Under Construction|spv:active,LOW,"AMBER, pre-FID, back-of-queue at GRENDON 132kV S STN. Watch for dormancy or planning expiry — either would re-score to RED and create an opportunity.",2026-05-07T19:15:52,09/01/2023,04/08/2022,15/02/2022,Gate 2
453,G2-0453,GRENDON 132kV S STN,East Midlands,Solar,42.3,39.3,2.0,1228,0.8518518518518519,,,30/10/2034,,20/09/2023,,, eeb28 ltd,NN14 3NB,52.43619,-0.62046,Grafton Underwood,data not available,data not available,2026-09-01 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,,no_confident_match,,,False,0,,0.0,,"repd_ref    C2228
repd_ref     2018
repd_ref      NaN
Name: 1612, dtype: object",Planning Permission Expired,West Lindsey,Lunar Energy Power,Lincolnshire,East Midlands,,,,,,100.0,AMBER,planning:Planning Permission Expired|ch:no_confident_match,LOW,"AMBER, pre-FID, back-of-queue at GRENDON 132kV S STN. Watch for dormancy or planning expiry — either would re-score to RED and create an opportunity.",2026-05-07T19:15:52,09/01/2023,04/08/2022,08/04/2022,Gate 2
454,G2-0454,GRENDON 132kV S STN,East Midlands,Solar,20.0,20,2.0,1229,0.8888888888888888,,,30/10/2034,,20/09/2023,,, rwe renewables uk solar and storage lim,LE14 3JP,52.7802,-0.91427,Asfordby,Leicestershire,data not available,2026-09-01 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,14539260,active,2022-12-13,2025-12-12,False,0,RWE RENEWABLES UK SOLAR AND STORAGE LIMITED,95.1,False,"repd_ref    C3390
repd_ref     2276
repd_ref      NaN
Name: 1859, dtype: object",Abandoned,South Holland,BE Renewables/Little Eau Solar,Lincolnshire,East Midlands,PE12 0LQ,,,,,100.0,RED,planning:Abandoned|spv:active,MEDIUM,"Planning refused, SPV still active, but back-of-queue at GRENDON 132kV S STN. Limited grid-export value at this queue position. Could suit a behind-the-meter data centre structure (Path C) if local demand exists. 20 MW.",2026-05-07T19:15:52,09/01/2023,08/08/2022,10/02/2022,Gate 2
455,G2-0455,WEST BURTON 132kV S STN,East Midlands,Solar,5.0,5,2.0,1230,0.5,,,30/05/2033,,01/02/2023,,TRUE,Conrad energy (developments) ii limited,LN6 9BT,53.19784,-0.6488,Eagle Road,data not available,data not available,2026-07-10 00:00:00,data not applicable,100.0,gsp+mw+tech,ecr,12886485,active,2020-09-17,2025-09-16,False,0,CONRAD ENERGY (DEVELOPMENTS) II LIMITED,100.0,False,"repd_ref    C2141
repd_ref     1911
repd_ref      NaN
Name: 1509, dtype: object",Abandoned,Bassetlaw,Fred Walter & Sons Ltd,Nottinghamshire,East Midlands,DN22 8SB,,,,,100.0,RED,planning:Abandoned|spv:active|queue_pct:50%,HIGH,Planning refused but SPV still active and queue position is front-half at WEST BURTON 132kV S STN. The grid connection offer may survive the planning failure — this is the clearest case for connection inheritance (Path A). Nuclear plant could acquire the SPV and re-apply with a different technology.,2026-05-07T19:15:52,06/02/2023,12/08/2022,22/03/2022,Gate 2
456,G2-0456,Seabank Sgp,South West,Solar,16.6,16.6,2.0,1231,0.9,,,06/12/2036,06/09/2027,02/03/2023,,,Conrad energy,BS31 2TF,51.38546,-2.48473,Land At Manor Farm,data not available,data not available,2028-01-01 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,09866059,active,2015-11-10,2025-11-09,False,0,CONRAD ENERGY LIMITED,76.5,False,"repd_ref    C3442
repd_ref     4827
repd_ref      NaN
Name: 3957, dtype: object",Abandoned,Tewkesbury,European Energy Photovoltaics,Gloucestershire,South West,GL20 7BH,,,,,100.0,RED,planning:Abandoned|spv:active,MEDIUM,"Planning refused, SPV still active, but back-of-queue at Seabank Sgp. Limited grid-export value at this queue position. Could suit a behind-the-meter data centre structure (Path C) if local demand exists. 17 MW.",2026-05-07T19:15:52,02/03/2023,22/03/2022,26/10/2021,Gate 2
457,G2-0457,GRENDON 132kV S STN,East Midlands,Solar,35.8,35,2.0,1232,0.9259259259259259,,,30/10/2031,,01/03/2023,,, eeb28 ltd,NN14 3NB,52.43619,-0.62046,Grafton Underwood,data not available,data not available,2026-09-01 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,,no_confident_match,,,False,0,,0.0,,"repd_ref    C1244
repd_ref     1528
repd_ref      NaN
Name: 1222, dtype: object",Operational,North Kesteven,Octopus Investments,Lincolnshire,East Midlands,NG32 3RN,,,2014-07-29 00:00:00,,100.0,AMBER,planning:operational(2014-07-29)|ch:no_confident_match,LOW,"AMBER, pre-FID, back-of-queue at GRENDON 132kV S STN. Watch for dormancy or planning expiry — either would re-score to RED and create an opportunity.",2026-05-07T19:15:52,06/03/2023,21/06/2022,11/02/2022,Gate 2
458,G2-0458,ENDERBY 132kV S STN,East Midlands,Solar,49.9,49.9,2.0,1233,0.875,,,30/06/2033,01/03/2027,30/08/2023,,, jbm solar projects 26 limited,LE9 9NB,52.64383,-1.34183,Newbold Verdon,data not available,data not available,2026-06-12 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,12433920,active,2020-01-30,2026-01-29,False,0,JBM SOLAR PROJECTS 26 LIMITED,100.0,False,"repd_ref    C3242
repd_ref     2199
repd_ref      NaN
Name: 1782, dtype: object",Planning Permission Expired,North Kesteven,Hazel Capital LLP,Lincolnshire,East Midlands,LN4 3PQ,,,,,100.0,AMBER,planning:Planning Permission Expired|spv:active,LOW,"AMBER, pre-FID, back-of-queue at ENDERBY 132kV S STN. Watch for dormancy or planning expiry — either would re-score to RED and create an opportunity.",2026-05-07T19:15:52,30/08/2023,27/04/2022,14/01/2022,Gate 2
459,G2-0459,BICKER FEN 132kV S STN,East Midlands,Solar,40.8,40.8,2.0,1234,0.9090909090909091,,,30/10/2034,,30/08/2023,,, marehame lane solar limited,NG34 8SG,52.94543,-0.40073,data not available,data not available,data not available,2027-03-09 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,12294451,active,2019-11-01,2025-10-31,False,0,CLAY LANE SOLAR LIMITED,80.0,False,"repd_ref    C2228
repd_ref     2018
repd_ref      NaN
Name: 1612, dtype: object",Planning Permission Expired,West Lindsey,Lunar Energy Power,Lincolnshire,East Midlands,,,,,,100.0,AMBER,planning:Planning Permission Expired|spv:active,LOW,"AMBER, pre-FID, back-of-queue at BICKER FEN 132kV S STN. Watch for dormancy or planning expiry — either would re-score to RED and create an opportunity.",2026-05-07T19:15:52,30/08/2023,11/07/2022,15/05/2022,Gate 2
460,G2-0460,Uskmouth,South Wales,Solar,45.8,45.8,2.0,1235,0.8461538461538461,,,06/12/2036,,18/08/2023,,, wentloog farmers' solar scheme limited,NP10 8SR,51.52988,-3.0339,Hawse Lane,data not available,data not available,2027-02-11 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,08636572,active,2013-08-05,2025-08-04,True,3,WENTLOOGE FARMERS' SOLAR SCHEME LIMITED,98.7,False,"repd_ref     NaN
repd_ref    6071
repd_ref     NaN
Name: 4853, dtype: object",Under Construction,Isle of Anglesey,EDF Energy Renewables,Isle of Anglesey,Wales,LL67,,,,2022-06-01 00:00:00,100.0,AMBER,planning:under_construction(2022-06-01)|spv:active|charges:3registered,LOW,"AMBER tier, mixed signals. No near-term acquisition trigger. Continue monitoring.",2026-05-07T19:15:52,30/08/2023,20/04/2022,22/12/2021,Gate 2
461,G2-0461,COVENTRY 132kV S STN,East Midlands,Solar,40.0,40,2.0,1236,0.8235294117647058,,,30/10/2037,,20/09/2023,,, stretton baskerville solar farm limited,LE10 3EE,52.52262,-1.39063,Canal Solar Farm,data not available,data not available,2027-03-25 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,13094652,active,2020-12-22,2025-12-20,False,0,STRETTON BASKERVILLE SOLAR FARM LIMITED,100.0,False,"repd_ref    AA692
repd_ref     1585
repd_ref      NaN
Name: 1274, dtype: object",Operational,Charnwood,Foresight Solar Fund,Leicestershire,East Midlands,LE12 5SN,,,2013-03-28 00:00:00,2013-02-01 00:00:00,100.0,AMBER,planning:operational(2013-03-28)|spv:active,LOW,"AMBER, pre-FID, back-of-queue at COVENTRY 132kV S STN. Watch for dormancy or planning expiry — either would re-score to RED and create an opportunity.",2026-05-07T19:15:52,20/09/2023,04/08/2022,06/04/2022,Gate 2
462,G2-0462,BISHOPS WOOD 132kV S STN,West Midlands,Solar,20.0,20,2.0,1237,0.9523809523809523,,,30/10/2037,,20/09/2023,,, re projects development limited,WR6 5AE,52.14299,-2.45058,-,Worcester,data not available,2026-10-13 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,08805101,active,2013-12-06,2025-12-06,True,5,RE PROJECTS DEVELOPMENT LIMITED,100.0,False,"repd_ref    C2799
repd_ref     2158
repd_ref      NaN
Name: 1745, dtype: object",Operational,Shropshire,Elgin Energy EsCo,Shropshire,West Midlands,SY1 4LL,,,2015-03-31 00:00:00,2015-01-01 00:00:00,100.0,AMBER,planning:operational(2015-03-31)|spv:active|charges:5registered,LOW,"AMBER tier, mixed signals. No near-term acquisition trigger. Continue monitoring.",2026-05-07T19:15:52,20/09/2023,17/08/2022,24/02/2022,Gate 2
463,G2-0463,COVENTRY 132kV S STN,East Midlands,Solar,26.3,25,2.0,1238,0.8823529411764706,,,30/10/2037,,20/09/2023,,,Greentech projects holding uk limited,LE17 4HN,52.44848,-1.19474,Lutterworth,data not available,data not available,2027-01-12 00:00:00,data not applicable,100.0,gsp+mw+tech (ambiguous),ecr,12676147,active,2020-06-17,2025-06-16,True,1,GREENTECH PROJECTS HOLDING UK LIMITED,100.0,False,"repd_ref    C3314
repd_ref     2209
repd_ref      NaN
Name: 1792, dtype: object",Abandoned,North Kesteven,Estover Energy,Lincolnshire,East Midlands,,,,,,100.0,RED,planning:Abandoned|spv:active|charges:1registered,MEDIUM,"Planning refused, SPV still active, but back-of-queue at COVENTRY 132kV S STN. Limited grid-export value at this queue position. Could suit a behind-the-meter data centre structure (Path C) if local demand exists. 26 MW.",2026-05-07T19:15:52,20/09/2023,09/09/2022,31/03/2022,Gate 2
464,G2-0464,WEST BURTON 132kV S STN,East Midlands,Solar,7.6,7.6,2.0,1239,0.6,,,30/10/2034,,21/12/2023,,TRUE,Conrad energy (developments) ii limited,LN6 9BT,53.19784,-0.6488,Eagle Road,data not available,data not available,2026-10-02 00:00:00,data not applicable,100.0,gsp+mw+tech,ecr,12886485,active,2020-09-17,2025-09-16,False,0,CONRAD ENERGY (DEVELOPMENTS) II LIMITED,100.0,False,"repd_ref    C0263
repd_ref     1622
repd_ref      NaN
Name: 1310, dtype: object",Operational,East Lindsey,Private Developer,Lincolnshire,East Midlands,,,,2013-06-07 00:00:00,2012-12-01 00:00:00,100.0,AMBER,planning:operational(2013-06-07)|spv:active,LOW,"AMBER, pre-FID, back-of-queue at WEST BURTON 132kV S STN. Watch for dormancy or planning expiry — either would re-score to RED and create an opportunity.",2026-05-07T19:15:52,09/01/2024,09/09/2022,22/03/2022,Gate 2
